,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/temperature/2,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core (Tctl/Tdie)","Core (SVI2 TFN)","SoC (SVI2 TFN)","Bus Speed"
09/07/2026 14:15:20,12.7,9.52,14.29,6.35,36.51,36.51,31.75,31.75,11.11,11.11,28.57,33.33,21.96,36.51,17.0786781,2766,879,1697,545,17,1.38618088,1.24375,1697,468,17,1.22815633,1.24375,3818,1244.5,38.25,3.27048469,1.24375,3818,1126,38.25,2.507011,1.24375,1697,560,17,1.6936413,1.24375,3868,1332.5,38.75,3.40151262,1.24375,85.5,1.55,1.55,99.809166
09/07/2026 14:15:22,10.94,6.25,9.38,14.06,12.5,7.81,37.5,6.25,1.56,23.44,23.44,28.12,15.1,37.5,14.9178905,2032,584,1397,283,14,0.9698947,1.33125,1235,358,12.375,1.173585,1.3375,1976,403.5,19.8,1.343654,1.3375,1785,762,17.88889,2.46053386,1.3375,1785,584,17.88889,1.87141168,1.3375,4017,1113,40.25,3.00037479,1.3375,85.25,1.55,1.55,99.8091
09/07/2026 14:15:24,24.62,12.31,20,14.06,12.31,9.23,20,30.3,30.77,35.38,21.88,21.54,21.03,35.38,16.1944828,3583,738,4017,418.5,40.25,0.922766149,1.35625,4017,593.5,40.25,1.86273587,1.35625,1785,299.5,17.88889,0.6953928,1.35625,3893,971,39,2.854555,1.28125,3893,1270.5,39,3.31842113,1.275,3893,874.5,39,2.37930751,1.275,85.125,1.55,1.55,99.80921
09/07/2026 14:15:26,17.19,3.12,7.81,1.56,32.81,6.35,32.81,7.81,17.19,15.62,20.31,17.19,14.98,32.81,15.4799814,2879,623,1785,399,17.88889,0.99594456,1.33125,1785,263,17.88889,0.646216154,1.33125,4017,826.5,40.25,2.71200562,1.33125,3942,829,39.5,2.64659047,1.30625,1752,690.5,17.5555553,1.88570976,1.30625,3992,729.5,40,2.2321763,1.3375,84.875,1.55,1.55,99.80918
09/07/2026 14:15:28,6.35,1.61,11.29,6.35,6.25,7.94,9.52,8.06,15.87,39.68,17.46,11.11,11.79,39.68,13.2129593,2315,461,1278,183.5,14,0.4990236,1.34375,1397,259.5,14,0.8765147,1.34375,1397,283.5,14,0.95164603,1.34375,1785,394,17.88889,1.28078675,1.34375,4017,1108,40.25,3.79182935,1.3625,4017,538.5,40.25,1.5984273,1.3625,84.625,1.55,1.55,99.8092346
09/07/2026 14:15:30,12.5,0,28.12,14.06,20.31,6.25,18.75,3.12,10.94,20.31,17.19,12.5,13.67,28.12,14.518734,3668,530,4042,228,40.5,0.5446066,1.3625,4042,770,40.5,2.60992312,1.3625,1797,531.5,18,1.703705,1.35,4042,527.5,40.5,1.73529029,1.3625,4042,633.5,40.5,2.01926,1.3625,4042,490.5,40.5,1.4105593,1.3625,84.25,1.55,1.55,99.8092346
09/07/2026 14:15:32,13.85,15.38,40,9.23,18.46,1.54,13.85,7.69,10.77,21.54,15.38,29.69,16.45,40,14.9129124,3598,567,4017,583.5,40.25,1.82647073,1.35625,3967,877.5,39.75,3.02139378,1.31875,3967,389.5,39.75,1.09948289,1.31875,3942,334.5,39.5,1.02701533,1.3,1752,658,17.5555553,2.03732324,1.3,3942,560,39.5,1.63736188,1.3,83.875,1.55,1.55,99.80926
09/07/2026 14:15:34,52.31,10.77,21.54,7.69,15.38,12.31,23.08,4.62,16.92,66.15,16.92,32.31,23.33,66.15,18.9059715,3988,812,3893,1054,39,4.098299,1.25625,3893,486,39,1.53312027,1.25625,4017,393.5,40.25,1.12054217,1.33125,4042,392.5,40.5,1.15201557,1.375,4042,1655.5,40.5,4.833824,1.375,4042,892,40.5,3.24285173,1.3625,84.625,1.55,1.55,99.80916
09/07/2026 14:15:36,21.88,7.81,21.88,20.31,20.31,9.38,42.19,23.44,21.88,25,29.69,17.19,21.74,42.19,17.00209,3992,779,3992,677.5,40,1.86365557,1.3625,3992,574.5,40,1.44478178,1.3625,3992,495,40,1.23992,1.3625,3992,1140,40,3.16787457,1.3625,3992,830.5,40,2.20731139,1.3625,3992,955.5,40,2.59390426,1.3625,84.75,1.55,1.55,99.8092041
09/07/2026 14:15:38,9.38,0,6.15,1.54,35.38,4.62,23.44,4.69,1.56,29.69,6.15,10.94,11.13,35.38,13.4977236,3274,463,1682,134,18,0.3419881,1.35,1797,186,18,0.5535794,1.35,4042,840.5,40.5,3.05346847,1.35,4042,516,40.5,1.80524838,1.35,4042,706.5,40.5,2.34596324,1.35,4042,397,40.5,1.15401828,1.3875,84.5,1.55,1.55,99.8092346
09/07/2026 14:15:40,20.31,9.38,14.06,3.17,7.94,12.7,6.25,3.12,7.81,43.75,14.06,9.38,12.66,43.75,13.9335356,2869,476,4042,544.5,40.5,1.79042053,1.3625,1797,344.5,18,1.126262,1.3625,1797,355.5,18,1.17213583,1.3625,3738,173,40.5,0.530149758,1.3625,1797,997.5,18,3.36854982,1.3625,4042,443.5,40.5,1.32176661,1.3625,84.25,1.55,1.55,99.80918
09/07/2026 14:15:42,28.12,4.69,14.06,25,9.38,14.06,26.56,34.38,12.5,4.69,20.31,32.81,18.88,34.38,16.2193642,2911,648,1797,310,18,0.7801347,1.35,4042,401.5,40.5,1.19685769,1.35,4042,490.5,40.5,1.460954,1.35,4017,1300,40.25,3.757422,1.34375,1785,254.5,17.88889,0.731922269,1.34375,1785,1131.5,17.88889,3.357026,1.34375,84.5,1.55,1.55,99.80918
09/07/2026 14:15:44,20,4.62,32.31,50.77,18.46,15.38,27.69,41.54,20,15.38,13.85,23.08,23.59,50.77,17.1468086,2895,764,4042,316,40.5,0.8287845,1.35,4042,1339,40.5,3.956395,1.35,1797,446,18,1.16390359,1.35,1797,1388.5,18,3.81266332,1.36875,3942,538.5,39.5,1.46187937,1.3,1752,557.5,17.5555553,1.47851324,1.3,84.875,1.55,1.55,99.80915
09/07/2026 14:15:46,26.56,23.44,37.5,42.19,39.06,29.69,59.38,32.81,37.5,25,35.94,32.81,35.16,59.38,19.1083755,3984,1023,3942,631,39.5,1.24292886,1.29375,3942,1026,39.5,2.54833412,1.29375,3967,938,39.75,2.19107842,1.29375,4017,1802,40.25,4.31856537,1.34375,4017,760.5,40.25,1.55346274,1.34375,4017,978,40.25,2.33626938,1.34375,85,1.55,1.55,99.8092041
09/07/2026 14:15:48,14.06,14.06,31.25,53.12,39.06,21.88,28.12,34.38,15.62,3.12,3.12,9.38,22.27,53.12,17.4232845,3294,768,4042,586,40.5,1.59501553,1.375,4042,1408.5,40.5,3.93322158,1.375,4042,1008,40.5,2.999665,1.375,1797,1101.5,18,2.9731946,1.375,1797,241.5,18,0.6336828,1.36875,4042,261,40.5,0.6816197,1.36875,84.875,1.55,1.55,99.80917
09/07/2026 14:15:50,10.77,1.54,24.62,10.77,15.38,1.54,21.54,10.77,12.31,20,13.85,13.85,13.08,24.62,14.3895121,2545,486,1797,267,18,0.7166232,1.38125,1797,656,18,2.27261233,1.38125,4042,447.5,40.5,1.48393941,1.38125,1797,498.5,18,1.67888713,1.375,1797,613.5,18,2.05214167,1.375,4042,433.5,40.5,1.38254571,1.375,84.625,1.55,1.55,99.8092
09/07/2026 14:15:52,22.22,33.33,12.7,7.69,34.92,22.22,14.29,7.69,12.7,10.77,17.46,14.29,17.52,34.92,15.0722809,3655,570,4042,924,40.5,2.96121,1.36875,1797,205,18,0.5105079,1.36875,4042,1024.5,40.5,3.61015868,1.36875,4017,284,40.25,0.8569668,1.38125,4017,470,40.25,1.34182453,1.38125,4017,511,40.25,1.44531262,1.38125,84.25,1.55,1.55,99.80921
09/07/2026 14:15:54,10.77,0,6.15,1.54,7.69,7.69,35.38,53.85,9.23,1.54,0,10.77,12.05,53.85,13.6476135,2513,482,1785,251.5,17.88889,0.7146813,1.3375,1676,117,17.88889,0.288379937,1.3375,4017,258,40.25,0.856137335,1.3375,1785,1784.5,17.88889,6.288326,1.3375,1797,213.5,18,0.6220636,1.3625,4017,265,40.25,0.62807554,1.34375,84.5,1.55,1.55,99.80922
09/07/2026 14:15:56,21.54,12.31,10.77,7.69,16.92,3.08,15.38,20,24.62,27.69,9.23,26.15,16.28,27.69,13.2141848,2839,467,1774,410.5,17.7777786,1.36911726,1.31875,1774,158,17.7777786,0.4813728,1.31875,3992,282,40,0.9748124,1.31875,3992,625.5,40,2.17773461,1.31875,3668,896.5,36.75,2.8559885,1.20625,1834,429,18.375,1.34083366,1.20625,84.375,1.55,1.55,99.80921
09/07/2026 14:15:58,14.06,1.56,7.81,3.12,15.62,3.12,39.06,15.62,20.31,28.12,14.06,10.94,14.45,39.06,14.2235,3204,512,1397,205.5,14,0.569278061,1.35,1762,170.5,17.7777786,0.4402584,1.35,3992,413.5,40,1.317267,1.35625,3992,827,40,2.58808684,1.35625,4042,927,40.5,3.07115054,1.375,4042,530,40.5,1.56889176,1.375,84.375,1.55,1.55,99.8092
09/07/2026 14:16:00,15.87,1.59,11.11,3.17,1.56,0,46.03,20.31,4.76,11.11,19.05,10.94,12.13,46.03,13.7702341,2337,503,1397,320.5,14,0.959522963,1.34375,1397,230,14,0.7326444,1.3625,1382,88,14,0.215923041,1.3625,4042,1340,40.5,4.402027,1.3625,1785,351.5,17.88889,1.128064,1.36875,4017,690.5,40.25,2.13639045,1.36875,84.25,1.55,1.55,99.80915
09/07/2026 14:16:02,20,10.61,15.38,9.23,7.58,3.08,36.92,27.69,18.46,18.46,21.54,18.46,17.28,36.92,15.4121628,3668,593,1797,454.5,18,1.34850585,1.3625,4042,579,40.5,1.78411722,1.3625,4042,237,40.5,0.5870651,1.3625,4042,1149.5,40.5,3.972138,1.3625,4042,490,40.5,1.280399,1.3625,4042,650,40.5,1.97385633,1.3625,84.25,1.55,1.55,99.8092346
09/07/2026 14:16:04,12.5,0,0,15.87,31.25,12.31,21.88,1.56,15.62,7.81,7.81,6.25,11.07,31.25,13.39147,4042,463,4042,207,40.5,0.651478231,1.375,4042,382.5,40.5,1.30999136,1.375,4042,828.5,40.5,3.04568982,1.375,4042,560,40.5,1.741009,1.375,4042,445,40.5,1.5469774,1.3625,4042,357,40.5,1.09310639,1.3625,84,1.55,1.55,99.8092
09/07/2026 14:16:06,10.94,3.12,9.38,6.25,10.94,6.15,31.25,15.38,15.62,23.44,10.94,20.31,13.64,31.25,14.2437038,3652,496,1797,205,18,0.606522441,1.36875,3947,167.5,40.5,0.408322453,1.36875,4042,233,40.5,0.7498415,1.36875,4042,865.5,40.5,3.03565741,1.36875,4042,910.5,40.5,2.95803857,1.36875,4042,595.5,40.5,2.09853935,1.36875,84,1.55,1.55,99.8092041
09/07/2026 14:16:08,15.38,1.54,15.38,26.15,21.54,24.62,24.62,7.69,15.38,18.46,4.69,23.08,16.54,26.15,13.7862759,2545,476,4042,283.5,40.5,0.9475035,1.375,1797,687,18,2.4472,1.375,1797,783,18,2.69759345,1.375,4042,419,40.5,1.44322693,1.375,1797,255.5,18,0.739340544,1.375,1797,428.5,18,1.34867179,1.375,83.375,1.55,1.55,99.8092041
09/07/2026 14:16:10,10.94,4.69,10.94,9.38,12.5,28.12,25,18.75,9.38,10.94,7.81,12.5,13.41,28.12,14.4185648,2920,508,1797,280.5,18,0.854929447,1.35625,4042,424.5,40.5,1.37658656,1.35625,1797,789,18,2.71162224,1.35625,1797,797.5,18,2.86151242,1.3625,4042,441,40.5,1.28217316,1.3625,4042,314.5,40.5,0.873774052,1.36875,83.375,1.55,1.55,99.8092041
09/07/2026 14:16:12,21.88,6.15,25,37.5,23.44,18.75,23.44,40.62,10.94,6.25,31.25,33.85,23.26,40.62,17.8254128,3992,762,3992,408.5,40,1.02303755,1.325,3992,994,40,3.07801366,1.325,3992,649,40,1.9123956,1.325,3992,978,40,3.12428641,1.325,3992,350,40,0.870383143,1.325,3992,1190,40,3.61954284,1.325,83.75,1.55,1.55,99.80913
09/07/2026 14:16:14,31.25,32.81,29.69,28.12,14.06,10.94,29.69,18.75,28.12,28.12,9.38,12.5,22.79,32.81,17.2789516,3266,778,4042,1203,40.5,3.3850503,1.375,4042,769.5,40.5,2.204053,1.375,4017,418,40.25,1.22063315,1.38125,3967,873.5,39.75,2.38988,1.35,1763,1082.5,17.666666,2.593729,1.35,1763,321.5,17.666666,0.769065,1.35,84.25,1.55,1.55,99.80922
09/07/2026 14:16:16,19.7,10.61,18.18,31.82,27.27,28.79,21.21,33.33,21.21,16.67,19.7,48.48,24.75,48.48,17.5796814,2345,756,4042,386,40.5,1.0306015,1.36875,1797,583.5,18,1.88648617,1.36875,4042,961.5,40.5,2.57763934,1.36875,1397,843.5,14,2.52191734,1.375,1397,549,14,1.45420885,1.375,1397,1213,14,3.59185672,1.375,84.625,1.55,1.55,99.8092041
09/07/2026 14:16:18,20,6.15,18.46,27.69,20,7.69,52.31,50.77,20,20,13.85,24.62,23.46,52.31,18.8132935,3097,911,1730,432,17.333334,1.08757854,1.28125,1730,736.5,17.333334,1.98776782,1.28125,3893,541,39,1.38368928,1.28125,3743,2078.5,37.5,5.39906025,1.225,3743,823,37.5,2.043107,1.225,3743,855.5,37.5,2.29746222,1.225,84.875,1.55,1.55,99.80915
09/07/2026 14:16:20,18.75,14.29,26.56,7.94,15.62,6.25,10.94,4.69,10.94,14.06,10.94,17.19,13.18,26.56,13.4763012,2545,447,1797,694.5,18,2.4240725,1.3375,1797,715.5,18,2.59512377,1.3375,1797,302.5,18,1.16796839,1.3625,1797,181.5,18,0.567481,1.3625,4042,349,40.5,1.09443212,1.3625,4042,437,40.5,1.336019,1.3625,84.25,1.55,1.55,99.80914
09/07/2026 14:16:22,12.5,0,9.38,4.62,9.38,6.25,28.12,20.31,15.62,21.88,22.22,36.92,15.6,36.92,14.3491869,2646,481,1124,133,12.375,0.3572495,1.3375,1381,233.5,13.833333,0.7035582,1.3375,1397,312,14,1.14874172,1.26875,3992,867.5,40,3.116758,1.26875,3992,484.5,40,1.48224866,1.26875,3992,854,40,2.85941768,1.26875,84.125,1.55,1.55,99.8092
09/07/2026 14:16:24,17.46,3.17,7.94,11.11,14.29,16.13,19.05,9.84,3.17,9.52,7.94,7.94,10.63,19.05,13.524765,2920,448,1797,375.5,18,1.30018926,1.35,4042,402,40.5,1.43849242,1.35,1797,630.5,18,2.26869655,1.35,1797,634,18,2.26871228,1.35,4042,302,40.5,0.9647004,1.35,4042,345,40.5,1.00677383,1.3625,83.625,1.55,1.55,99.80916
09/07/2026 14:16:26,13.85,18.46,15.38,1.54,9.23,3.08,37.5,20.31,16.92,16.92,6.25,13.85,14.44,37.5,13.95076,3294,476,1797,507.5,18,1.67754471,1.35625,4042,164,40.5,0.464722663,1.36875,4042,290.5,40.5,0.8369937,1.36875,1797,1035.5,18,3.79034662,1.35625,4042,506,40.5,1.70827043,1.35,4042,349.5,40.5,0.939605832,1.35,83.75,1.55,1.55,99.8092
09/07/2026 14:16:28,15.62,4.69,9.38,1.54,9.38,48.44,9.38,20.31,14.06,6.15,15.62,17.19,14.31,48.44,15.12441,2545,594,4042,418,40.5,1.20233929,1.325,1797,256,18,0.675602,1.325,1797,1261.5,18,4.430619,1.325,1797,621.5,18,1.99051714,1.33125,1797,366.5,18,1.06873012,1.33125,4042,637.5,40.5,1.6509639,1.33125,83.625,1.55,1.55,99.80919
09/07/2026 14:16:30,29.23,10.77,18.46,15.15,13.64,4.55,27.69,4.62,12.12,19.7,9.23,15.38,15.04,29.23,14.366478,2907,487,1797,646.5,18,2.20735669,1.36875,1797,464.5,18,1.57766175,1.36875,4042,289,40.5,0.932575643,1.36875,4042,545,40.5,1.94837284,1.36875,1797,629.5,18,2.17386127,1.36875,3967,345.5,39.75,0.9822182,1.325,83.375,1.55,1.55,99.80924
09/07/2026 14:16:32,9.38,6.25,3.12,4.69,4.69,9.38,29.69,3.12,3.12,34.33,7.69,21.88,11.44,34.33,13.28505,2545,445,1797,301,18,0.924522042,1.33125,4042,155,40.5,0.344153,1.33125,1797,134,18,0.5313634,1.35625,1797,643.5,18,2.35322261,1.35625,1797,833,18,2.9481504,1.35625,4042,602.5,40.5,2.02089834,1.3625,83.625,1.55,1.55,99.80919
09/07/2026 14:16:34,20.31,4.69,23.44,9.38,9.38,12.5,10.94,21.88,17.19,21.88,14.06,28.12,16.15,28.12,15.7673054,2915,595,4017,400,40.25,1.00073707,1.33125,1797,639.5,18,2.06088185,1.3375,1797,379.5,18,0.952645957,1.3375,1797,586,18,2.07208872,1.3375,4042,726,40.5,2.33388352,1.34375,4042,840,40.5,2.69432259,1.35625,83.875,1.55,1.55,99.809166
09/07/2026 14:16:36,10.77,4.62,18.46,9.23,3.08,7.69,12.31,15.38,4.62,43.08,3.08,13.85,12.18,43.08,13.3859682,2802,461,1235,318,12.375,0.9469053,1.3625,1797,442,18,1.54971206,1.3625,4042,164,40.5,0.5016113,1.3625,4042,559.5,40.5,1.97230053,1.3625,3942,991.5,39.5,3.44174337,1.28125,1752,290,17.5555553,0.861167133,1.28125,84,1.55,1.55,99.80918
09/07/2026 14:16:38,9.52,1.59,14.29,3.17,4.76,9.52,15.87,1.59,11.11,41.27,11.11,25.4,12.43,41.27,14.2372293,4004,490,3839,177.5,40.5,0.4861871,1.35625,4042,368,40.5,1.19716477,1.35625,4042,347,40.5,1.11603582,1.35625,4042,292,40.5,0.9144867,1.35625,4042,1057,40.5,3.43224573,1.35625,4017,701,40.25,2.390043,1.35,83.875,1.55,1.55,99.80921
09/07/2026 14:16:40,17.19,0,17.19,1.56,35.94,1.56,21.88,6.25,12.5,32.81,17.19,9.38,14.45,35.94,16.2551365,4042,613,4042,322.5,40.5,0.988353431,1.38125,4042,453,40.5,1.509364,1.38125,4042,733.5,40.5,2.4991436,1.38125,4042,641,40.5,2.17430615,1.38125,4042,897.5,40.5,2.95841932,1.38125,4042,628.5,40.5,2.07433558,1.35625,83.875,1.55,1.55,99.80915
09/07/2026 14:16:42,31.25,9.38,34.38,7.81,20.31,12.5,39.06,17.19,46.88,34.38,23.44,56.25,27.73,56.25,21.5885849,3793,1029,3843,815,38.5,2.59951949,1.25,3868,825,38.75,2.455683,1.2625,3868,581,38.75,1.70404935,1.2625,3893,1047,39,3.12232018,1.2625,3643,1417.5,36.5,3.94551,1.19375,3643,1488,36.5,4.890321,1.19375,84.5,1.55,1.55,99.80918
09/07/2026 14:16:44,12.7,3.17,14.29,20.63,11.11,9.52,68.25,63.49,20.63,6.35,7.94,25.4,21.96,68.25,16.41911,3980,805,3942,273,39.5,0.6582464,1.2875,3942,457.5,39.5,1.28607845,1.2875,3942,363.5,39.5,0.9053784,1.2875,3967,2426.5,39.75,5.72308,1.30625,4042,588.5,40.5,1.31456923,1.375,4042,720,40.5,1.89513826,1.375,85,1.55,1.55,99.8092346
09/07/2026 14:16:46,10.94,4.76,23.44,19.05,10.94,15.87,43.75,35.94,26.56,12.5,17.19,31.25,21.02,43.75,17.6146164,1986,799,1235,381.5,12.375,0.9161975,1.275,1235,762,12.375,2.16798019,1.275,1976,602.5,19.8,1.83390915,1.275,3843,1514.5,38.5,4.0362277,1.25,1708,598,17.11111,1.46595323,1.25,1921,934.5,19.25,2.64121413,1.25,85,1.55,1.55,99.80917
09/07/2026 14:16:48,17.46,6.35,15.87,34.92,14.29,31.75,49.21,34.92,12.7,7.94,12.7,23.81,21.83,49.21,17.4571018,2808,789,1752,420.5,17.5555553,1.144814,1.30625,3942,872.5,39.5,2.494724,1.30625,3942,918.5,39.5,2.58829141,1.30625,3818,1597,38.25,4.13945532,1.25,1697,427.5,17,1.15465319,1.25,1697,497,17,1.36617851,1.25,84.875,1.55,1.55,99.8092041
09/07/2026 14:16:50,24.62,4.62,7.69,7.69,16.92,6.15,18.46,9.23,18.46,29.23,12.31,12.31,13.97,29.23,13.4025936,2715,463,4042,357,40.5,1.1987468,1.3625,4017,379,40.25,1.28303742,1.3625,4042,446.5,40.5,1.525092,1.35,1397,593.5,14,2.122962,1.35,1397,725,14,2.296178,1.35,1397,274.5,14,0.892111659,1.35,84.625,1.55,1.55,99.80919
09/07/2026 14:16:52,12.5,1.56,9.38,12.5,9.38,20.31,9.38,0,7.81,26.56,10.94,15.62,11.33,26.56,13.4523935,2874,459,1785,229.5,17.88889,0.729826033,1.33125,1785,385.5,17.88889,1.30507147,1.33125,4042,673.5,40.5,2.4359374,1.34375,4042,198,40.5,0.553224,1.34375,3868,784,38.75,2.71082354,1.2625,1719,486,17.2222214,1.58907866,1.2625,84,1.55,1.55,99.80915
09/07/2026 14:16:54,10.77,12.9,12.31,9.23,0,9.23,12.31,20,10.77,27.69,7.69,12.31,12.1,27.69,13.4917431,2061,466,1397,400.5,14,1.36501539,1.35625,1397,312.5,14,1.01992607,1.35625,1785,123.5,17.88889,0.290298671,1.3625,3893,816,39,2.84728885,1.28125,1946,789.5,19.5,2.752718,1.28125,1946,355.5,19.5,1.0441395,1.28125,84,1.55,1.55,99.8092041
09/07/2026 14:16:56,14.29,0,7.94,3.17,9.52,33.33,31.75,9.52,15.87,11.11,17.46,19.05,14.42,33.33,14.8214493,4042,564,4042,274,40.5,0.7829642,1.38125,4042,235,40.5,0.6429545,1.38125,4042,875.5,40.5,3.02074313,1.3875,4042,940.5,40.5,3.096163,1.3875,4042,428,40.5,1.28828526,1.3875,4042,628.5,40.5,1.89455891,1.3875,83.875,1.55,1.55,99.80924
09/07/2026 14:16:58,4.76,0,1.59,3.17,19.05,23.81,15.87,17.46,7.94,30.16,0,6.35,10.85,30.16,13.363739,3559,471,1583,115,18,0.296304464,1.3625,3604,79.5,40.5,0.200508386,1.36875,4042,908,40.5,3.153733,1.36875,4042,678.5,40.5,2.4254384,1.36875,4042,831,40.5,2.75064421,1.36875,4042,213.5,40.5,0.443080932,1.35,84,1.55,1.55,99.80914
09/07/2026 14:17:00,18.18,15.15,4.55,12.31,7.58,7.58,28.79,9.09,21.21,27.27,25.76,25.76,16.93,28.79,14.5526848,2392,548,1397,490,14,1.45293725,1.35,1397,358.5,14,0.98837477,1.35,4017,190,40.25,0.3783911,1.3625,3992,589.5,40,2.05840063,1.34375,1774,756.5,17.7777786,2.38365221,1.3375,1774,905,17.7777786,2.98194933,1.3375,84,1.55,1.55,99.80922
09/07/2026 14:17:02,17.19,14.06,7.81,3.12,12.5,26.56,23.44,4.69,9.38,4.69,7.81,9.38,11.72,26.56,13.85203,2638,472,4042,620,40.5,2.17428517,1.375,4042,309,40.5,0.895046651,1.375,4042,801,40.5,2.94048119,1.375,1235,496.5,12.375,1.76569951,1.375,1235,296.5,12.375,0.866307735,1.375,1235,306.5,12.375,0.9148673,1.375,83.5,1.55,1.55,99.80916
09/07/2026 14:17:04,17.19,3.12,7.81,6.35,4.69,7.94,23.44,4.69,15.62,32.81,15.62,7.81,12.26,32.81,13.5226278,2008,462,1235,339,12.375,1.07743311,1.3125,1235,243,12.375,0.7769752,1.3125,1976,155,19.8,0.450811565,1.3125,1763,564.5,17.666666,2.003871,1.3125,4042,1022.5,40.5,3.464181,1.34375,1797,448.5,18,1.44563746,1.34375,83.625,1.55,1.55,99.80923
09/07/2026 14:17:06,9.38,1.56,15.62,1.56,7.81,15.62,31.25,9.38,20.31,28.12,10.94,18.75,14.19,31.25,13.6194963,3621,464,3759,157,40.5,0.437776059,1.3875,4042,353,40.5,1.24415016,1.35,1797,363,18,1.24095285,1.35,4042,571,40.5,2.06223536,1.35,4042,787,40.5,2.73097873,1.35,4042,556,40.5,1.80308008,1.35,83.625,1.55,1.55,99.80917
09/07/2026 14:17:08,16.92,4.62,6.15,7.69,4.62,21.54,10.77,7.69,7.69,38.46,13.85,13.85,12.82,38.46,13.48295,3262,455,4042,333,40.5,1.07625675,1.35625,3851,222.5,40.5,0.7117603,1.35625,4042,492.5,40.5,1.62711847,1.35625,1797,371,18,1.33276045,1.35,1797,895,18,3.12655759,1.35,4042,414,40.5,1.25355971,1.35,83.625,1.55,1.55,99.80917
09/07/2026 14:17:10,27.69,13.85,13.85,7.81,3.08,13.85,9.23,15.38,9.23,18.46,21.54,15.38,14.11,27.69,13.9425049,2896,473,1785,723.5,17.88889,2.53744555,1.3625,1785,354,17.88889,1.22546792,1.3625,4017,337.5,40.25,1.11690354,1.3625,3952,371.5,40.25,1.21116793,1.3625,1797,461,18,1.41995084,1.36875,4042,591,40.5,2.08765984,1.3625,83,1.55,1.55,99.8092
09/07/2026 14:17:12,21.54,12.12,21.54,24.62,20,18.46,29.23,43.08,12.31,12.31,15.38,6.15,19.73,43.08,17.34165,2388,740,4042,599,40.5,1.644351,1.38125,1797,792,18,2.35643387,1.38125,4042,794,40.5,2.369751,1.38125,1235,1376,12.375,3.794163,1.3625,1976,438,19.8,1.14749837,1.3625,1235,440.5,12.375,1.18364584,1.3625,83,1.55,1.55,99.80923
09/07/2026 14:17:14,21.54,15.38,35.38,33.85,24.62,27.69,33.85,36.92,36.92,30.77,15.38,10.77,26.92,36.92,18.2011852,2920,860,1797,601,18,1.5581193,1.35,4042,1001,40.5,2.83430552,1.3625,4042,918.5,40.5,2.56554151,1.3625,1797,1153.5,18,3.02947,1.36875,1797,1050,18,2.76474261,1.36875,4042,433.5,40.5,1.06847966,1.3625,84,1.55,1.55,99.80922
09/07/2026 14:17:16,13.64,10.61,28.79,40.91,22.73,7.58,56.06,31.82,18.18,9.09,19.7,24.24,23.61,56.06,17.28019,2454,776,1774,271.5,18,0.7894687,1.3625,1797,1129.5,18,3.322825,1.3625,3768,368.5,37.75,1.08466649,1.21875,3793,1483.5,38,3.91484,1.2125,1896,514.5,19,1.31362462,1.2125,1697,889.5,17,2.528467,1.2375,84.375,1.55,1.55,99.8092041
